goal_id,user_id,goal_type,goal_priority,goal_horizon,target_amount,start_date,target_date,associated_jar,current_saved,completion_percent
933,332,spending,Low,short,3000000,2025-07-01,2025-07-31,PLAY,1390982,46.37
934,333,saving,Low,long,6984250000,2025-07-01,2027-05-22,FFA,2721005523,38.96
935,333,saving,High,long,356040000,2025-07-01,2026-08-25,LTSS,155670584,43.72
936,334,saving,High,long,4036500000,2025-07-01,2026-11-23,LTSS,1251162396,31.0
937,334,saving,Medium,short,34100000,2025-07-01,2026-04-27,FFA,5879221,17.24
938,335,saving,High,long,602300000,2025-07-01,2030-03-07,DREAM,129425930,21.49
939,335,saving,High,short,66000000,2025-07-01,2026-04-27,LTSS,36407982,55.16
940,335,spending,Medium,short,4000000,2025-07-01,2025-07-31,PLAY,1560807,39.02
941,336,saving,Low,long,143325000,2025-07-01,2026-12-23,EMERGENCY,58342411,40.71
942,336,saving,High,short,44850000,2025-07-01,2025-10-29,LTSS,13996888,31.21
943,337,saving,Medium,long,5736000000,2025-07-01,2028-10-13,LTSS,2981391688,51.98
944,337,saving,High,short,24000000,2025-07-01,2026-06-26,FFA,854966,3.56
945,337,spending,Medium,short,1000000,2025-07-01,2025-07-31,PLAY,105402,10.54
946,338,saving,Medium,long,1761500000,2025-07-01,2027-01-22,EMERGENCY,49854874,2.83
947,338,saving,Medium,long,9591120000,2025-07-01,2029-09-08,DREAM,3335658267,34.78
948,338,spending,Low,short,5000000,2025-07-01,2025-07-31,EDU,2386188,47.72
949,339,saving,High,long,2211615000,2025-07-01,2029-05-11,LTSS,643537543,29.1
950,339,saving,High,long,692640000,2025-07-01,2026-07-26,FFA,315192086,45.51
951,340,saving,Medium,short,15750000,2025-07-01,2025-11-28,EMERGENCY,6450084,40.95
952,340,saving,Medium,long,306600000,2025-07-01,2027-11-18,DREAM,47742936,15.57
953,341,saving,High,short,29000000,2025-07-01,2025-07-31,DREAM,948788,3.27
954,341,saving,Medium,long,3241260000,2025-07-01,2029-09-08,LTSS,197443798,6.09
955,341,spending,Low,short,2000000,2025-07-01,2025-07-31,HEALTH,193625,9.68
956,342,saving,Low,short,62040000,2025-07-01,2026-06-26,FFA,10805045,17.42
957,342,saving,Low,short,66000000,2025-07-01,2026-04-27,EMERGENCY,29759334,45.09
958,342,spending,Low,short,3000000,2025-07-01,2025-07-31,GIVE,1221772,40.73
959,343,saving,Low,long,4657900000,2025-07-01,2027-05-22,LTSS,898464485,19.29
960,343,saving,Medium,long,1931400000,2025-07-01,2028-05-16,EMERGENCY,878347850,45.48
961,344,saving,Medium,short,22000000,2025-07-01,2026-01-27,DREAM,6427540,29.22
962,344,saving,Medium,long,7011000000,2025-07-01,2029-09-08,FFA,697080486,9.94
963,345,saving,High,long,10181625000,2025-07-01,2029-12-07,LTSS,1234595212,12.13
964,345,saving,Medium,long,400180000,2025-07-01,2029-04-11,FFA,184775636,46.17
965,345,spending,Low,short,3000000,2025-07-01,2025-07-31,NEC,1612970,53.77
966,346,saving,Medium,long,749700000,2025-07-01,2029-04-11,FFA,52259402,6.97
967,346,saving,High,short,39215000,2025-07-01,2026-01-27,EMERGENCY,18107520,46.17
968,346,spending,Low,short,2000000,2025-07-01,2025-07-31,FAMILY,161545,8.08
969,347,saving,Medium,short,25299999,2025-07-01,2025-07-31,DREAM,10107609,39.95
970,347,saving,Medium,long,3380625000,2025-07-01,2028-04-16,EMERGENCY,1548241315,45.8
971,347,spending,Low,short,5000000,2025-07-01,2025-07-31,HEALTH,1219380,24.39
972,348,saving,Low,long,960120000,2025-07-01,2026-08-25,FFA,257889629,26.86
973,348,saving,High,long,4804200000,2025-07-01,2029-04-11,LTSS,2141541250,44.58
974,348,spending,Medium,short,3000000,2025-07-01,2025-07-31,GIVE,35797,1.19
975,349,saving,Low,long,1952239999,2025-07-01,2028-09-13,FFA,560455522,28.71
976,349,saving,Low,long,6214320000,2025-07-01,2029-06-10,LTSS,2247484408,36.17
977,349,spending,High,short,5000000,2025-07-01,2025-07-31,GIVE,16379,0.33
978,350,saving,Medium,short,29040000,2025-07-01,2026-02-26,EMERGENCY,9089741,31.3
979,350,saving,High,long,5681000000,2025-07-01,2030-03-07,FFA,1470676885,25.89
980,350,spending,Low,short,4000000,2025-07-01,2025-07-31,HEALTH,1609518,40.24
981,351,saving,Low,long,2054400000,2025-07-01,2028-06-15,LTSS,989640324,48.17
982,351,saving,Medium,long,6998985000,2025-07-01,2029-05-11,EMERGENCY,1125256367,16.08
983,351,spending,Medium,short,2000000,2025-07-01,2025-07-31,FAMILY,1153925,57.7
984,352,saving,High,long,3689085000,2025-07-01,2029-02-10,LTSS,193151364,5.24
985,352,saving,Medium,long,2422500000,2025-07-01,2029-04-11,FFA,736000481,30.38
986,353,saving,High,long,5865000000,2025-07-01,2026-07-26,DREAM,621730579,10.6
987,353,saving,Medium,long,7664160000,2025-07-01,2028-11-12,LTSS,508261063,6.63
988,353,spending,Medium,short,4000000,2025-07-01,2025-07-31,EDU,372825,9.32
989,354,saving,Medium,long,7455909999,2025-07-01,2027-11-18,DREAM,2190887820,29.38
990,354,saving,High,short,24255000,2025-07-01,2026-02-26,FFA,5363393,22.11
991,355,saving,Low,long,6755280000,2025-07-01,2028-08-14,LTSS,296527708,4.39
992,355,saving,Medium,short,12600000,2025-07-01,2025-10-29,DREAM,7193397,57.09
993,355,spending,Medium,short,4000000,2025-07-01,2025-07-31,HEALTH,994005,24.85
994,356,saving,Medium,short,5500000,2025-07-01,2026-04-27,FFA,383881,6.98
995,356,saving,Low,long,4144000000,2025-07-01,2027-11-18,LTSS,95474987,2.3
996,356,spending,Medium,short,1000000,2025-07-01,2025-07-31,FAMILY,285895,28.59
997,357,saving,Low,long,1241760000,2025-07-01,2027-04-22,LTSS,644811941,51.93
998,357,saving,Medium,long,220569999,2025-07-01,2027-08-20,DREAM,56537329,25.63
999,357,spending,High,short,3000000,2025-07-01,2025-07-31,HEALTH,1278501,42.62
1000,358,saving,Low,long,826455000,2025-07-01,2029-04-11,EMERGENCY,167060435,20.21
1001,358,saving,Medium,short,19250000,2025-07-01,2026-03-28,DREAM,3963441,20.59
1002,358,spending,Medium,short,5000000,2025-07-01,2025-07-31,EDU,430906,8.62
1003,359,saving,Low,long,5055600000,2025-07-01,2026-10-24,LTSS,2047340791,40.5
1004,359,saving,High,long,2186100000,2025-07-01,2026-11-23,EMERGENCY,463691055,21.21
1005,359,spending,High,short,3000000,2025-07-01,2025-07-31,NEC,620480,20.68
1006,360,saving,Medium,long,7694400000,2025-07-01,2027-09-19,FFA,854006978,11.1
1007,360,saving,High,long,3246250000,2025-07-01,2027-09-19,EMERGENCY,663339444,20.43
1008,360,spending,Medium,short,1000000,2025-07-01,2025-07-31,HEALTH,47452,4.75
1009,361,saving,Medium,short,30000000,2025-07-01,2025-07-31,EMERGENCY,14669829,48.9
1010,361,saving,Low,long,832000000,2025-07-01,2028-07-15,FFA,389318175,46.79
1011,362,saving,Low,long,6596640000,2025-07-01,2029-10-08,FFA,3895391378,59.05
1012,362,saving,High,long,3184020000,2025-07-01,2030-04-06,DREAM,1719897456,54.02
1013,363,saving,High,long,6157800000,2025-07-01,2026-08-25,LTSS,3122281517,50.7
1014,363,saving,Medium,long,3482700000,2025-07-01,2027-04-22,DREAM,962379348,27.63
1015,363,spending,High,short,2000000,2025-07-01,2025-07-31,NEC,992681,49.63
1016,364,saving,Low,long,7490700000,2025-07-01,2028-03-17,FFA,1267410136,16.92
1017,364,saving,Low,long,4005540000,2025-07-01,2026-09-24,DREAM,2219499620,55.41
1018,364,spending,High,short,3000000,2025-07-01,2025-07-31,PLAY,364336,12.14
1019,365,saving,Medium,long,3664500000,2025-07-01,2027-06-21,FFA,2068147920,56.44
1020,365,saving,Medium,long,6048120000,2025-07-01,2026-12-23,EMERGENCY,3014462153,49.84
1021,365,spending,High,short,3000000,2025-07-01,2025-07-31,GIVE,1070930,35.7
1022,366,saving,Medium,short,31000000,2025-07-01,2025-08-30,FFA,3767637,12.15
1023,366,saving,Medium,long,2602249999,2025-07-01,2027-08-20,DREAM,280559552,10.78
1024,366,spending,Low,short,5000000,2025-07-01,2025-07-31,GIVE,2867439,57.35
1025,367,saving,High,short,44275000,2025-07-01,2026-03-28,LTSS,10681033,24.12
1026,367,saving,Medium,short,12100000,2025-07-01,2026-02-26,FFA,4367501,36.1
1027,368,saving,Medium,short,37510000,2025-07-01,2026-04-27,FFA,1391167,3.71
1028,368,saving,Low,long,6902700000,2025-07-01,2030-05-06,LTSS,3046486813,44.13
1029,368,spending,Medium,short,5000000,2025-07-01,2025-07-31,NEC,2366090,47.32
1030,369,saving,Medium,long,2383290000,2025-07-01,2029-07-10,LTSS,1303594065,54.7
1031,369,saving,Low,short,12705000,2025-07-01,2026-05-27,DREAM,7562792,59.53
1032,369,spending,Low,short,2000000,2025-07-01,2025-07-31,EDU,10446,0.52
1033,370,saving,Low,long,3525439999,2025-07-01,2028-06-15,EMERGENCY,1332246309,37.79
1034,370,saving,Medium,short,9240000,2025-07-01,2026-02-26,LTSS,2442586,26.43
1035,370,spending,Low,short,5000000,2025-07-01,2025-07-31,FAMILY,149416,2.99
1036,371,saving,Low,long,6168400000,2025-07-01,2027-09-19,LTSS,2503508356,40.59
1037,371,saving,High,short,52250000,2025-07-01,2026-05-27,EMERGENCY,25962613,49.69
1038,372,saving,Low,short,54395000,2025-07-01,2026-05-27,LTSS,32516015,59.78
1039,372,saving,High,long,4261400000,2025-07-01,2027-03-23,FFA,850640987,19.96
1040,372,spending,Medium,short,3000000,2025-07-01,2025-07-31,GIVE,1423367,47.45
1041,373,saving,Low,long,10329300000,2025-07-01,2029-08-09,EMERGENCY,6009133310,58.18
1042,373,saving,High,long,10762500000,2025-07-01,2030-06-05,FFA,3829519813,35.58
1043,374,saving,Medium,long,3015300000,2025-07-01,2030-04-06,LTSS,1702897715,56.48
1044,374,saving,High,short,21000000,2025-07-01,2025-08-30,FFA,7459667,35.52
1045,374,spending,Medium,short,3000000,2025-07-01,2025-07-31,EDU,1537287,51.24
1046,375,saving,Low,long,2001000000,2025-07-01,2028-05-16,LTSS,583180240,29.14
1047,375,saving,Low,short,44000000,2025-07-01,2026-02-26,DREAM,165908,0.38
1048,376,saving,Low,long,2515740000,2025-07-01,2026-07-26,LTSS,437038567,17.37
1049,376,saving,Medium,long,5996900000,2025-07-01,2027-05-22,DREAM,409957865,6.84
1050,376,spending,Low,short,2000000,2025-07-01,2025-07-31,HEALTH,116904,5.85
1051,377,saving,High,long,919750000,2025-07-01,2026-12-23,LTSS,448603829,48.77
1052,377,saving,High,long,8637300000,2025-07-01,2029-09-08,FFA,497196563,5.76
1053,377,spending,Low,short,5000000,2025-07-01,2025-07-31,PLAY,2427210,48.54
1054,378,saving,Medium,long,5981280000,2025-07-01,2029-05-11,LTSS,3051359234,51.02
1055,378,saving,High,short,45600000,2025-07-01,2026-06-26,DREAM,2893596,6.35
1056,378,spending,Low,short,5000000,2025-07-01,2025-07-31,GIVE,2657977,53.16
1057,379,saving,Medium,long,3211949999,2025-07-01,2029-12-07,LTSS,1790580391,55.75
1058,379,saving,Medium,long,4581945000,2025-07-01,2030-02-05,FFA,2211953993,48.28
1059,379,spending,Low,short,3000000,2025-07-01,2025-07-31,EDU,682923,22.76
1060,380,saving,Medium,long,3696000000,2025-07-01,2030-06-05,EMERGENCY,1155568647,31.27
1061,380,saving,Low,long,2558499999,2025-07-01,2027-11-18,LTSS,270323429,10.57
1062,380,spending,Medium,short,4000000,2025-07-01,2025-07-31,PLAY,35606,0.89
1063,381,saving,High,long,6162500000,2025-07-01,2030-06-05,EMERGENCY,1812404813,29.41
1064,381,saving,Medium,long,3947580000,2025-07-01,2027-02-21,FFA,746629972,18.91
1065,382,saving,High,long,383760000,2025-07-01,2026-12-23,LTSS,108960728,28.39
1066,382,saving,Medium,long,745875000,2025-07-01,2027-02-21,FFA,391715837,52.52
1067,382,spending,Medium,short,3000000,2025-07-01,2025-07-31,PLAY,1240455,41.35
1068,383,saving,Medium,long,7212400000,2025-07-01,2030-04-06,DREAM,1316931568,18.26
1069,383,saving,Medium,long,6459310000,2025-07-01,2027-03-23,LTSS,3040629362,47.07
1070,383,spending,Low,short,3000000,2025-07-01,2025-07-31,FAMILY,70463,2.35
1071,384,saving,High,long,477750000,2025-07-01,2027-05-22,LTSS,137358386,28.75
1072,384,saving,High,long,1563700000,2025-07-01,2030-03-07,DREAM,364520549,23.31
1073,385,saving,High,long,7771500000,2025-07-01,2029-10-08,DREAM,1854029314,23.86
1074,385,saving,Medium,long,1580040000,2025-07-01,2027-10-19,LTSS,688757297,43.59
1075,385,spending,Low,short,3000000,2025-07-01,2025-07-31,NEC,798897,26.63
1076,386,saving,Medium,long,5918400000,2025-07-01,2029-07-10,LTSS,1308033471,22.1
1077,386,saving,Medium,long,412800000,2025-07-01,2028-08-14,FFA,10389978,2.52
1078,386,spending,Medium,short,1000000,2025-07-01,2025-07-31,EDU,108087,10.81
1079,387,saving,High,long,5833030000,2025-07-01,2027-06-21,DREAM,400571022,6.87
1080,387,saving,High,long,8992320000,2025-07-01,2029-02-10,FFA,761532564,8.47
1081,388,saving,Low,long,3420900000,2025-07-01,2026-09-24,FFA,1705741154,49.86
1082,388,saving,High,short,20000000,2025-07-01,2025-07-31,LTSS,63431,0.32
1083,388,spending,Medium,short,1000000,2025-07-01,2025-07-31,EDU,390947,39.09
1084,389,saving,High,long,1929000000,2025-07-01,2026-11-23,FFA,904299551,46.88
1085,389,saving,High,long,6681255000,2025-07-01,2029-01-11,EMERGENCY,1465320387,21.93
1086,389,spending,Low,short,1000000,2025-07-01,2025-07-31,EDU,524052,52.41
1087,390,saving,Low,long,2388960000,2025-07-01,2029-06-10,FFA,281039567,11.76
1088,390,saving,High,short,39930000,2025-07-01,2026-04-27,DREAM,17504046,43.84
1089,390,spending,High,short,5000000,2025-07-01,2025-07-31,PLAY,1454578,29.09
1090,391,saving,High,long,9180000000,2025-07-01,2029-07-10,FFA,1973314427,21.5
1091,391,saving,Low,long,2769480000,2025-07-01,2026-07-26,LTSS,438342693,15.83
1092,392,saving,Low,long,1700400000,2025-07-01,2027-04-22,LTSS,484725357,28.51
1093,392,saving,High,long,4447900000,2025-07-01,2030-05-06,FFA,867978984,19.51
1094,392,spending,Low,short,1000000,2025-07-01,2025-07-31,PLAY,394119,39.41
1095,393,saving,Medium,long,2683560000,2025-07-01,2030-05-06,DREAM,646727162,24.1
1096,393,saving,High,long,6717360000,2025-07-01,2026-12-23,LTSS,2679154428,39.88
1097,393,spending,Low,short,3000000,2025-07-01,2025-07-31,GIVE,1332075,44.4
1098,394,saving,Medium,long,5023920000,2025-07-01,2026-10-24,DREAM,674832346,13.43
1099,394,saving,Medium,short,46200000,2025-07-01,2026-03-28,EMERGENCY,7201586,15.59
1100,394,spending,Medium,short,1000000,2025-07-01,2025-07-31,HEALTH,378903,37.89
1101,395,saving,Medium,long,7504200000,2025-07-01,2029-10-08,DREAM,2890877251,38.52
1102,395,saving,High,long,4391200000,2025-07-01,2028-09-13,LTSS,1371664309,31.24
1103,395,spending,Low,short,3000000,2025-07-01,2025-07-31,PLAY,632364,21.08
1104,396,saving,High,long,1742400000,2025-07-01,2028-03-17,DREAM,700863410,40.22
1105,396,saving,Medium,long,6323200000,2025-07-01,2030-01-06,EMERGENCY,2698438809,42.68
1106,397,saving,Medium,long,5669160000,2025-07-01,2028-12-12,DREAM,1988554231,35.08
1107,397,saving,Medium,short,18750000,2025-07-01,2025-07-31,EMERGENCY,10296302,54.91
1108,398,saving,Medium,short,33000000,2025-07-01,2026-05-27,LTSS,19139170,58.0
1109,398,saving,Medium,long,5799360000,2025-07-01,2027-07-21,EMERGENCY,1679537766,28.96
1110,398,spending,Low,short,3000000,2025-07-01,2025-07-31,NEC,1389960,46.33
1111,399,saving,High,long,694260000,2025-07-01,2026-09-24,EMERGENCY,180491637,26.0
1112,399,saving,High,short,62040000,2025-07-01,2026-05-27,LTSS,34970759,56.37
1113,399,spending,Medium,short,4000000,2025-07-01,2025-07-31,EDU,692292,17.31
1114,400,saving,Medium,long,5326650000,2025-07-01,2030-05-06,LTSS,2288145618,42.96
1115,400,saving,High,short,13310000,2025-07-01,2025-12-28,FFA,3542099,26.61
1116,400,spending,High,short,3000000,2025-07-01,2025-07-31,NEC,1514243,50.47
1117,401,saving,High,short,55660000,2025-07-01,2025-12-28,LTSS,18585382,33.39
1118,401,saving,Medium,long,10353000000,2025-07-01,2029-03-12,FFA,5791777982,55.94
1119,402,saving,Medium,short,32550000,2025-07-01,2025-08-30,LTSS,18266392,56.12
1120,402,saving,Low,long,1420650000,2025-07-01,2027-12-18,DREAM,470196043,33.1
1121,402,spending,Medium,short,3000000,2025-07-01,2025-07-31,FAMILY,462461,15.42
1122,403,saving,Low,long,3724500000,2025-07-01,2026-07-26,DREAM,1540713545,41.37
1123,403,saving,Medium,long,5044750000,2025-07-01,2028-12-12,LTSS,659715787,13.08
1124,403,spending,Medium,short,1000000,2025-07-01,2025-07-31,FAMILY,530946,53.09
1125,404,saving,Medium,long,3592500000,2025-07-01,2028-03-17,EMERGENCY,969300110,26.98
1126,404,saving,High,long,8959830000,2025-07-01,2030-02-05,DREAM,3609785473,40.29
1127,404,spending,Medium,short,2000000,2025-07-01,2025-07-31,PLAY,41806,2.09
1128,405,saving,Medium,long,989560000,2025-07-01,2027-05-22,EMERGENCY,301547114,30.47
1129,405,saving,Medium,long,4005960000,2025-07-01,2030-04-06,DREAM,978708939,24.43
1130,405,spending,Medium,short,5000000,2025-07-01,2025-07-31,EDU,1883127,37.66
1131,406,saving,Low,long,2568280000,2025-07-01,2027-01-22,EMERGENCY,133862789,5.21
1132,406,saving,High,long,1013320000,2025-07-01,2027-08-20,LTSS,398239281,39.3
1133,406,spending,Low,short,4000000,2025-07-01,2025-07-31,NEC,1443120,36.08
1134,407,saving,Low,long,5536020000,2025-07-01,2027-07-21,LTSS,358115347,6.47
1135,407,saving,High,short,7500000,2025-07-01,2025-08-30,EMERGENCY,3707010,49.43
1136,407,spending,High,short,1000000,2025-07-01,2025-07-31,HEALTH,126059,12.61
1137,408,saving,High,long,6720000000,2025-07-01,2028-11-12,LTSS,3030621040,45.1
1138,408,saving,High,long,6693750000,2025-07-01,2029-05-11,DREAM,3445514233,51.47
1139,408,spending,Low,short,4000000,2025-07-01,2025-07-31,NEC,1569938,39.25
1140,409,saving,Medium,long,4570500000,2025-07-01,2028-04-16,DREAM,852703268,18.66
1141,409,saving,Low,short,12649999,2025-07-01,2026-02-26,FFA,4396954,34.76
1142,409,spending,High,short,5000000,2025-07-01,2025-07-31,EDU,429726,8.59
1143,410,saving,Low,long,1408680000,2025-07-01,2026-08-25,FFA,244043279,17.32
1144,410,saving,Low,long,3435390000,2025-07-01,2027-11-18,DREAM,1507348808,43.88
1145,410,spending,Low,short,5000000,2025-07-01,2025-07-31,PLAY,1491869,29.84
1146,411,saving,Medium,long,1227600000,2025-07-01,2029-10-08,LTSS,700915699,57.1
1147,411,saving,Medium,long,9674640000,2025-07-01,2029-11-07,DREAM,728400906,7.53
1148,412,saving,Low,long,1414920000,2025-07-01,2027-04-22,DREAM,172214582,12.17
1149,412,saving,Low,short,60719999,2025-07-01,2026-06-26,FFA,28485152,46.91
1150,412,spending,Low,short,1000000,2025-07-01,2025-07-31,HEALTH,202344,20.23
1151,413,saving,High,long,1733200000,2025-07-01,2027-07-21,EMERGENCY,803211995,46.34
1152,413,saving,High,long,2090199999,2025-07-01,2027-07-21,DREAM,64203065,3.07
1153,414,saving,Low,long,6324800000,2025-07-01,2028-07-15,DREAM,410342753,6.49
1154,414,saving,Low,short,14300000,2025-07-01,2025-12-28,EMERGENCY,4485953,31.37
1155,414,spending,Low,short,2000000,2025-07-01,2025-07-31,FAMILY,1097172,54.86
1156,415,saving,Low,long,2666620000,2025-07-01,2029-01-11,DREAM,781151865,29.29
1157,415,saving,Medium,long,5077800000,2025-07-01,2026-10-24,EMERGENCY,2746981615,54.1
1158,415,spending,High,short,1000000,2025-07-01,2025-07-31,EDU,205429,20.54
1159,416,saving,High,long,2862720000,2025-07-01,2026-09-24,EMERGENCY,1444192882,50.45
1160,416,saving,High,long,1631625000,2025-07-01,2030-04-06,DREAM,523032635,32.06
1161,417,saving,High,long,1295820000,2025-07-01,2029-10-08,DREAM,151284178,11.67
1162,417,saving,High,short,55440000,2025-07-01,2026-04-27,EMERGENCY,31442963,56.72
1163,417,spending,Low,short,2000000,2025-07-01,2025-07-31,PLAY,397889,19.89
1164,418,saving,Low,long,4602000000,2025-07-01,2027-02-21,DREAM,534104999,11.61
1165,418,saving,Low,short,36300000,2025-07-01,2026-03-28,EMERGENCY,19490291,53.69
1166,418,spending,Medium,short,3000000,2025-07-01,2025-07-31,NEC,157520,5.25
1167,419,saving,Low,long,7162544999,2025-07-01,2027-01-22,EMERGENCY,3909701090,54.59
1168,419,saving,Medium,long,820000000,2025-07-01,2028-10-13,DREAM,323411479,39.44
1169,420,saving,High,long,5690880000,2025-07-01,2027-04-22,LTSS,364211905,6.4
1170,420,saving,Medium,long,3646720000,2025-07-01,2027-06-21,EMERGENCY,1777849725,48.75
1171,420,spending,High,short,2000000,2025-07-01,2025-07-31,NEC,927545,46.38
1172,421,saving,High,long,1053675000,2025-07-01,2028-01-17,DREAM,112462804,10.67
1173,421,saving,Low,long,2035660000,2025-07-01,2030-03-07,FFA,1100336579,54.05
1174,421,spending,Low,short,4000000,2025-07-01,2025-07-31,EDU,1674872,41.87
1175,422,saving,Low,long,3373020000,2025-07-01,2026-09-24,EMERGENCY,354049511,10.5
1176,422,saving,Low,short,29700000,2025-07-01,2026-02-26,FFA,12917834,43.49
1177,422,spending,High,short,5000000,2025-07-01,2025-07-31,GIVE,615620,12.31
1178,423,saving,High,long,3509799999,2025-07-01,2027-08-20,EMERGENCY,1236755586,35.24
1179,423,saving,Medium,long,6165180000,2025-07-01,2029-07-10,DREAM,3068381231,49.77
1180,423,spending,Low,short,1000000,2025-07-01,2025-07-31,HEALTH,457911,45.79
1181,424,saving,Medium,long,4164720000,2025-07-01,2028-10-13,LTSS,500981235,12.03
1182,424,saving,High,long,5160000000,2025-07-01,2028-01-17,EMERGENCY,2635602488,51.08
1183,424,spending,Medium,short,1000000,2025-07-01,2025-07-31,FAMILY,371059,37.11
